User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
602,Butter,Dairy,548,29,32.7,3.9,3.4,17.9,689,44,Lunch,946
466,Eggs,Meat,193,44,57.6,35.1,5.8,35.2,462,209,Snack,135
990,Quinoa,Grains,310,45.4,16.2,36.9,8.1,41.1,395,246,Snack,242
567,Cheese,Dairy,304,4.6,88.5,37.9,9.6,40.9,121,21,Breakfast,196
758,Bread,Grains,160,3.3,65.3,4.2,1.9,13.3,47,218,Dinner,204
460,Paneer,Dairy,441,42.9,16.4,14.3,2.2,4.5,859,97,Dinner,364
615,Beef Steak,Meat,190,37.2,39.4,27.3,5.9,29.3,968,124,Snack,936
529,Nuts,Snacks,159,18.5,19,2.3,0.6,1,893,276,Dinner,711
617,Popcorn,Snacks,152,27.1,76.7,48.3,5,36.8,949,182,Lunch,846
784,Grapes,Fruits,159,43.5,40.4,3.8,5.9,13.5,12,81,Dinner,728
24,Milk,Dairy,502,9,82.4,24.7,0.8,42.2,185,146,Dinner,695
640,Butter,Dairy,528,36.3,94.6,10.4,5.6,14.3,100,70,Lunch,330
382,Banana,Fruits,432,42.4,87.7,12.4,6.4,21.7,771,46,Lunch,548
243,Eggs,Meat,488,35.5,84,43.3,1.5,12.6,961,276,Lunch,330
910,Water,Beverages,301,41.7,88.3,4,9.7,17.1,288,255,Breakfast,188
531,Tomato,Vegetables,92,22.3,98.6,2.3,3.9,45.5,746,198,Lunch,833
241,Milk,Dairy,310,45.1,57,36,9.4,23.9,791,162,Lunch,218
226,Strawberry,Fruits,567,32.6,75.9,7.4,6.7,23.8,883,168,Lunch,109
906,Carrot,Vegetables,498,27.5,91.6,25.5,2.5,13.7,745,271,Lunch,149
545,Strawberry,Fruits,385,45.1,17.3,21,5.5,0.6,999,150,Dinner,648
999,Quinoa,Grains,231,13.9,64.7,3.7,8.4,8.4,516,201,Breakfast,399
417,Yogurt,Dairy,511,38.3,52.9,32.2,8.1,8.6,747,220,Dinner,909
839,Grapes,Fruits,477,35.2,7.6,1.5,6.2,9,253,115,Dinner,960
852,Nuts,Snacks,451,31.2,51.1,33.2,9.6,23.9,231,246,Dinner,330
935,Milkshake,Beverages,129,22.2,25.2,21.5,7,41.2,69,29,Snack,145
434,Rice,Grains,240,8.5,92.7,6.2,8.2,16,468,104,Lunch,857
53,Milk,Dairy,289,21.1,34,31.9,6.1,48.3,207,274,Snack,580
999,Grapes,Fruits,487,26,39.4,15.1,6.7,43.3,756,214,Snack,633
426,Banana,Fruits,216,32.9,43,8.1,4.8,48,471,208,Lunch,882
633,Pork Chop,Meat,92,42.6,59.7,48.6,8.9,46.7,225,132,Snack,801
315,Beef Steak,Meat,384,13,50.7,46.9,1.5,21.8,562,276,Snack,525
392,Paneer,Dairy,247,44.8,32.8,2.7,3.9,42.9,625,13,Dinner,187
700,Bread,Grains,92,15.8,89.5,4.1,8.8,42.5,177,20,Breakfast,383
570,Bread,Grains,596,12.7,73.5,27.8,5.8,45.6,615,40,Breakfast,259
359,Milk,Dairy,272,24.1,36.8,35.6,1.3,28.2,391,153,Dinner,798
65,Milk,Dairy,463,25.8,47.4,39,7.7,34,986,72,Breakfast,570
761,Paneer,Dairy,495,4.9,16.4,26.8,7,27.2,732,263,Dinner,489
405,Broccoli,Vegetables,288,1.2,42.9,33.9,7.8,18.3,602,267,Snack,462
419,Oats,Grains,78,18.3,23.6,20.5,5.6,38.6,989,226,Breakfast,933
42,Carrot,Vegetables,97,19.5,59.6,33.2,7.2,12,244,14,Lunch,996
881,Cookies,Snacks,214,14.7,55.7,32.9,3.2,21.1,90,120,Dinner,938
792,Spinach,Vegetables,180,8.3,36.5,4.8,4.2,6.5,726,92,Lunch,760
866,Orange Juice,Beverages,87,45.3,66.8,22.8,1.1,11.8,183,89,Snack,610
568,Chocolate,Snacks,534,11.3,96.7,18.5,8.9,9.1,591,162,Breakfast,489
892,Nuts,Snacks,574,20.4,81.5,3.3,7.3,47.8,441,25,Snack,203
720,Orange,Fruits,53,25.3,30.5,29.1,7.3,32.4,989,300,Lunch,590
140,Chips,Snacks,467,19.7,61.8,18.4,7.5,10.7,585,153,Snack,303
47,Orange,Fruits,181,14,60.1,1.5,9.2,25.2,899,291,Dinner,922
184,Tomato,Vegetables,507,8.1,10.9,45.9,7.2,13.2,330,168,Breakfast,682
466,Strawberry,Fruits,137,47.2,49.4,2.3,0.8,13.1,672,66,Dinner,285
922,Carrot,Vegetables,521,13.9,89.4,1.6,8,17,297,97,Breakfast,104
782,Cookies,Snacks,200,5.2,92.7,13.6,8.4,0.1,42,39,Snack,595
977,Nuts,Snacks,436,35.3,28.8,42,5.8,19.1,916,268,Dinner,589
945,Paneer,Dairy,252,49.8,14.2,18.5,6.5,28.4,542,156,Breakfast,621
200,Broccoli,Vegetables,467,46.6,96.9,18.9,8.7,21,144,39,Dinner,782
945,Yogurt,Dairy,197,43.5,71.5,42.3,6.5,2,495,21,Snack,383
789,Milk,Dairy,548,17.9,26.6,26.4,5.8,24.7,608,194,Dinner,343
271,Milk,Dairy,76,47.2,47.8,20.5,3.4,46,664,184,Dinner,490
171,Oats,Grains,371,39.2,79.7,34.3,4.4,36.2,129,217,Snack,165
676,Popcorn,Snacks,525,21.8,48.8,14.5,5.9,24.5,483,150,Lunch,242
562,Coffee,Beverages,528,39,52.5,12.3,6.6,43.1,328,189,Lunch,631
276,Milkshake,Beverages,166,9.9,97,15.6,8.9,45.9,567,224,Snack,890
271,Orange Juice,Beverages,519,26.7,55.7,35.5,5,8.4,831,46,Lunch,585
746,Orange,Fruits,120,11.7,67.7,27.1,7,6.2,524,179,Lunch,932
509,Nuts,Snacks,195,3.3,86.1,6.4,2.2,28.8,617,275,Lunch,866
877,Butter,Dairy,67,11.2,69,20.6,8.4,46.5,406,15,Dinner,407
465,Apple,Fruits,320,23.5,36.1,19.4,0.8,19.7,919,144,Dinner,376
432,Apple,Fruits,94,24.3,85.1,32.6,1.7,42.3,291,215,Breakfast,117
232,Green Tea,Beverages,438,29.9,57.1,32.9,1.1,21.1,621,190,Dinner,520
536,Nuts,Snacks,526,28.3,50.5,37,9.1,3.2,471,283,Breakfast,361
428,Popcorn,Snacks,512,12.5,52.8,5.2,2.7,3,662,141,Breakfast,854
315,Beef Steak,Meat,130,29.6,50.4,13.9,0.1,1.8,457,156,Dinner,907
295,Popcorn,Snacks,159,42.7,37.2,49.3,6.6,27.5,157,114,Snack,356
37,Strawberry,Fruits,275,40.1,45.6,48.9,4,33.4,301,130,Dinner,566
234,Strawberry,Fruits,451,30.7,87.9,43.5,1.7,35.5,430,207,Breakfast,625
180,Pasta,Grains,64,48.1,17.8,24,9.8,1,359,67,Lunch,232
73,Green Tea,Beverages,590,39.5,74.2,39.8,9.6,9.1,173,211,Lunch,592
448,Rice,Grains,157,32.6,15.5,2.2,6,16.7,378,189,Snack,753
53,Tomato,Vegetables,159,36.6,96.2,10,8.2,27.7,438,168,Dinner,141
768,Orange Juice,Beverages,522,47.4,65.6,27.8,2,11.8,328,279,Snack,118
957,Chicken Breast,Meat,464,4.5,9.5,12.1,1.5,17.6,80,255,Lunch,509
60,Pork Chop,Meat,111,15.2,85.1,19.1,9,46.1,520,251,Snack,597
436,Tomato,Vegetables,459,15.7,12.2,35.5,7.2,13.6,831,200,Lunch,912
449,Orange,Fruits,459,25.5,13.5,31.1,1.7,24.8,838,268,Snack,612
791,Nuts,Snacks,378,25.3,50.2,11.3,3.6,5.1,352,186,Breakfast,620
244,Carrot,Vegetables,479,2.9,37.8,39.1,8.4,2.8,980,244,Snack,536
602,Milk,Dairy,97,35.8,25.1,10.7,3.3,24.8,356,234,Lunch,482
559,Yogurt,Dairy,117,4.1,13.6,47.3,5.3,4.9,639,111,Lunch,859
514,Banana,Fruits,345,28.8,29.1,26.8,3.4,2.1,857,281,Dinner,759
747,Spinach,Vegetables,542,22.3,40.1,15.8,8.2,0.4,688,296,Breakfast,825
483,Banana,Fruits,100,21,85.3,31.1,6.2,33,383,135,Snack,328
47,Milk,Dairy,132,44.4,56.7,30.3,3.6,18.8,60,47,Lunch,406
808,Paneer,Dairy,123,38.5,94,40.9,8.5,25,697,143,Breakfast,467
818,Strawberry,Fruits,481,3.5,50.1,28.3,7.5,19.3,822,209,Dinner,702
103,Paneer,Dairy,359,22.2,88.7,32.3,3.2,37.6,518,214,Breakfast,461
285,Chicken Breast,Meat,283,49.6,66.6,31.8,8.8,20.2,202,130,Snack,318
860,Banana,Fruits,79,32.8,72.2,47.6,9,18.5,56,181,Dinner,160
7,Bread,Grains,74,35,50.9,11.8,5.5,42.1,361,173,Dinner,983
61,Carrot,Vegetables,396,29.2,70,7.7,1.1,32.2,557,49,Dinner,839
215,Pasta,Grains,69,48.3,58.2,18.7,6.9,49.9,968,282,Snack,303
466,Potato,Vegetables,532,18.7,37.7,9.6,7.7,22.4,957,4,Snack,850
785,Nuts,Snacks,259,31.7,55.1,11.2,8.1,48.2,417,213,Snack,290
355,Pasta,Grains,552,2.1,62.3,27,4,30.2,645,170,Breakfast,590
599,Milk,Dairy,351,35.7,43.8,16.5,2.5,49.1,72,245,Breakfast,492
176,Green Tea,Beverages,568,6.4,52.6,6.5,5.6,29.5,921,297,Snack,804
873,Popcorn,Snacks,65,27.4,84.8,10.2,6.1,20.1,819,135,Lunch,479
707,Paneer,Dairy,294,3.2,56.9,11.3,6.9,8.5,983,281,Snack,385
707,Carrot,Vegetables,338,5.2,38.4,30.3,6.1,9.1,22,39,Breakfast,338
438,Rice,Grains,261,11.6,31.8,46.8,3.2,24.5,850,18,Dinner,440
295,Beef Steak,Meat,550,29.8,82.4,37.3,3,46.1,425,48,Breakfast,368
204,Milk,Dairy,569,17.6,41.5,17.4,6.5,25.5,344,188,Breakfast,992
985,Cheese,Dairy,346,28,64.6,46.3,5.6,2,364,179,Breakfast,827
971,Salmon,Meat,242,37.3,76.4,42.9,9.5,41.7,779,229,Breakfast,450
27,Water,Beverages,247,12.4,45,19,7.7,26.5,823,245,Dinner,316
524,Apple,Fruits,198,10.4,20.6,41.8,9,1.4,76,92,Breakfast,576
842,Eggs,Meat,77,16,80,45.9,2.2,38,243,232,Lunch,398
999,Coffee,Beverages,334,20.2,9.4,21.8,6.4,19.6,413,133,Breakfast,520
724,Cheese,Dairy,559,21,53.6,27.2,4.1,5.7,572,254,Snack,786
266,Salmon,Meat,259,44.5,53.9,7.4,6,11.3,860,19,Lunch,149
421,Butter,Dairy,278,32.6,49.8,10.9,5,7.7,155,137,Snack,636
330,Green Tea,Beverages,417,29.5,83.2,46.7,2.2,47.4,182,145,Dinner,588
457,Cookies,Snacks,225,18.3,91.6,46.7,0.1,48.9,728,30,Dinner,659
116,Chocolate,Snacks,325,12.9,80.9,5.4,4.8,16.1,178,72,Snack,378
320,Water,Beverages,248,25.9,47.6,12.4,7.4,45.7,272,295,Lunch,915
121,Apple,Fruits,583,24.8,33.6,30.7,2.7,22.5,348,154,Dinner,554
638,Orange Juice,Beverages,422,40.8,8.6,20.9,6,4.5,697,284,Snack,151
979,Pork Chop,Meat,372,13.2,85.7,23.7,1.7,22.4,686,183,Lunch,706
198,Chocolate,Snacks,483,34.8,49.7,5.3,1.2,36,848,254,Breakfast,653
32,Salmon,Meat,356,18.6,42.1,34.4,8.3,6.1,941,266,Breakfast,842
27,Water,Beverages,354,6.5,51.5,40.6,9.5,12.2,519,279,Breakfast,420
471,Water,Beverages,467,12.4,35.5,19.5,4.6,26.3,884,144,Lunch,379
801,Cookies,Snacks,148,29.5,94.7,26.2,1.4,16.7,694,113,Dinner,481
210,Quinoa,Grains,487,2,48.1,36.3,6.9,6.1,183,74,Lunch,217
292,Apple,Fruits,440,43.2,63.7,34.2,0,29.8,767,57,Lunch,209
715,Potato,Vegetables,407,16,82.2,27.3,6.4,2.7,322,300,Dinner,424
747,Beef Steak,Meat,406,31.5,72.3,3.6,9.2,36.2,871,275,Dinner,391
170,Nuts,Snacks,422,4.8,53.9,32.4,2.9,1.8,545,6,Lunch,988
343,Oats,Grains,451,9.3,19.7,17.1,4.1,25.9,75,55,Snack,939
777,Eggs,Meat,229,45.2,79.1,18.6,8.3,39.2,353,141,Dinner,162
491,Potato,Vegetables,580,34.2,80.3,8.5,8,33,478,18,Breakfast,351
794,Eggs,Meat,511,23,31,29.3,8.8,27.9,710,288,Snack,154
573,Strawberry,Fruits,122,21.4,58.4,41.9,6.1,18.9,356,245,Snack,186
348,Milk,Dairy,454,22.8,79.8,42.2,3.4,3.4,874,77,Lunch,345
79,Cookies,Snacks,122,11.4,14.1,35.1,9.1,34.8,383,78,Snack,276
758,Potato,Vegetables,474,21.8,12.6,15.2,9.4,34.4,778,123,Lunch,235
296,Tomato,Vegetables,54,40.4,18.1,32.3,6.7,40.9,893,28,Snack,360
153,Nuts,Snacks,503,4.3,97,30.7,7.6,49.8,237,213,Breakfast,501
197,Grapes,Fruits,502,27.8,71.4,19.3,3.4,1.7,782,54,Breakfast,214
45,Cheese,Dairy,324,47,26.9,16.3,1.5,19,263,71,Dinner,153
404,Apple,Fruits,393,3.8,45.9,42.6,2.6,20.6,931,60,Dinner,501
341,Pasta,Grains,447,24.4,88.3,39,3.2,45.1,153,216,Dinner,291
777,Cookies,Snacks,450,37,66.3,41.1,2.6,43.3,817,23,Snack,977
286,Tomato,Vegetables,110,21,81,41.8,5.7,23.1,141,296,Dinner,245
548,Rice,Grains,544,34.9,93.5,14.3,10,39.5,58,288,Dinner,545
799,Tomato,Vegetables,144,13.2,89.5,18.5,7.6,42.7,262,185,Lunch,630
242,Banana,Fruits,133,47.2,61.1,36.7,6.5,8.6,982,134,Lunch,960
132,Milkshake,Beverages,422,47.9,15.4,44.7,0.8,19.6,229,85,Snack,603
892,Milk,Dairy,442,19,81.9,42.6,9.5,17.4,307,29,Breakfast,648
265,Orange,Fruits,478,42.1,25.7,47.7,8.3,24.4,622,225,Lunch,762
204,Spinach,Vegetables,428,12.3,40.7,44.5,0.4,12.7,378,152,Dinner,945
389,Oats,Grains,218,38.5,71.4,12.1,9.9,49,657,143,Lunch,492
627,Bread,Grains,298,4,10.5,28.7,2.7,36.4,489,255,Dinner,573
577,Nuts,Snacks,450,24.2,78,32.6,8.1,7.7,977,186,Lunch,699
292,Orange Juice,Beverages,158,3.3,7.2,30.2,2.4,34.6,476,228,Dinner,721
51,Apple,Fruits,273,35.4,60.3,13,9.2,43.6,276,223,Lunch,924
747,Oats,Grains,489,3.2,98.8,19.7,7.1,2.2,764,117,Lunch,995
574,Orange,Fruits,360,36.7,45.9,31.7,5.8,16.4,34,87,Dinner,507
208,Paneer,Dairy,599,19.1,83.4,8.2,6.3,45,501,233,Breakfast,607
3,Bread,Grains,512,28.6,47.7,7.5,3.5,40.8,216,174,Dinner,418
90,Strawberry,Fruits,539,8,50.5,26.2,0.2,35.5,875,232,Snack,860
508,Salmon,Meat,419,2.7,91.8,23.3,5.8,33.4,922,258,Dinner,125
125,Popcorn,Snacks,532,8.8,21.3,32.2,2.9,5.4,146,250,Dinner,730
952,Cookies,Snacks,507,45.4,31.7,30.1,4.5,44.6,928,181,Lunch,815
508,Green Tea,Beverages,192,13.2,11.2,32.4,2.8,4.8,595,266,Snack,219
36,Butter,Dairy,326,1.1,98,11.7,4.7,41.5,282,22,Lunch,709
978,Yogurt,Dairy,61,43.2,55.6,43.2,8.9,27.5,429,214,Breakfast,710
318,Salmon,Meat,495,10.7,36.4,21.6,3.8,7.6,115,248,Lunch,157
202,Broccoli,Vegetables,176,15.6,85.5,28.6,6.8,10.4,703,47,Breakfast,291
368,Strawberry,Fruits,449,34.3,24.8,35.2,2.8,5.4,966,20,Lunch,824
666,Orange,Fruits,141,46.8,36.9,21.2,0.5,47.2,238,48,Lunch,619
540,Cheese,Dairy,427,25.9,32.5,34.5,7.9,26.5,593,45,Breakfast,293
609,Eggs,Meat,525,8.4,16.8,13,8.9,36.8,246,131,Breakfast,649
242,Broccoli,Vegetables,467,45,18.2,22.4,6.4,1.1,550,248,Dinner,779
497,Milk,Dairy,181,47.5,61.2,38.9,9.2,6.2,208,228,Snack,299
406,Green Tea,Beverages,184,41.4,71,19.2,1.3,13.2,260,65,Lunch,428
934,Quinoa,Grains,152,35,79.6,13.8,7.4,46.8,706,259,Breakfast,111
303,Cookies,Snacks,50,41.8,39,41.9,0.2,35.7,49,63,Snack,166
328,Yogurt,Dairy,66,21.7,27.2,46.4,6.3,5.8,128,235,Snack,847
738,Eggs,Meat,131,14.8,44.7,34.3,9.9,28.5,577,159,Dinner,842
806,Orange Juice,Beverages,275,25.6,71.8,36.9,3.9,43.4,829,294,Dinner,919
708,Coffee,Beverages,324,12.6,22.9,7.4,2.2,1.5,17,228,Breakfast,479
422,Quinoa,Grains,196,28.7,58.9,43.4,7.7,43.4,244,236,Breakfast,709
557,Milk,Dairy,488,1.2,75.9,33.7,5.2,30.3,584,16,Breakfast,497
307,Pork Chop,Meat,470,1.1,71.9,42.9,9.8,34.1,235,103,Lunch,734
104,Apple,Fruits,384,49.6,30.2,40.2,4,4.2,766,52,Breakfast,981
26,Chips,Snacks,53,6.1,44.9,39.9,5.9,44.4,317,18,Breakfast,877
504,Nuts,Snacks,351,18.4,72.4,4.8,1.6,6.2,320,132,Breakfast,282
725,Pork Chop,Meat,456,18.6,6.3,2.8,2.7,5.9,972,220,Dinner,366
433,Pork Chop,Meat,481,45.4,44.2,13.3,0.2,4.4,322,58,Dinner,471
919,Orange Juice,Beverages,269,36.9,93.1,28.2,2.3,20.1,978,164,Lunch,930
460,Oats,Grains,438,46.7,7.6,26.7,1.3,39.2,192,167,Dinner,131
722,Water,Beverages,474,29.8,31.8,33.1,2.8,38.5,789,120,Snack,821
711,Bread,Grains,129,18.2,87.6,1.5,0.1,11.5,615,295,Breakfast,129
408,Cookies,Snacks,456,28.9,5.4,31.5,6.7,24.2,759,81,Lunch,901
132,Cheese,Dairy,337,48.8,25.9,13,1.4,24.2,1000,281,Dinner,434
806,Green Tea,Beverages,596,22,7.2,17.5,2.8,10.8,665,196,Snack,103
650,Banana,Fruits,235,32.9,91.8,17.1,1.6,11.5,109,186,Snack,513
319,Pasta,Grains,459,23,88.3,48.5,4,21.5,488,210,Breakfast,633
736,Banana,Fruits,284,40.1,18.5,44.5,3.6,43.8,457,250,Breakfast,972
295,Grapes,Fruits,266,3.6,77,10.4,9.3,4.8,194,209,Dinner,496
47,Paneer,Dairy,289,44.9,82.2,25.5,5.8,28.8,968,135,Lunch,825
728,Potato,Vegetables,445,30.8,38.1,14.7,5.3,41.2,141,2,Lunch,196
329,Cookies,Snacks,290,46.4,17,46.9,9.1,9.7,519,272,Breakfast,895
34,Rice,Grains,295,8.5,19.1,20.9,4.5,8.1,588,17,Snack,355
878,Potato,Vegetables,414,13.3,53.3,13.8,2.4,25.8,251,179,Lunch,361
996,Milk,Dairy,411,5,98.4,43.6,8.9,11.8,793,145,Snack,711
960,Milk,Dairy,217,14.9,7.1,46.6,2.9,31.6,168,122,Lunch,137
130,Cookies,Snacks,129,45.4,58.8,2.2,4.9,49.1,333,86,Snack,882
850,Grapes,Fruits,56,28.5,84.5,19.1,10,34.7,922,242,Breakfast,285
587,Chocolate,Snacks,353,13.9,68.4,1.3,2,43.5,73,247,Snack,441
621,Quinoa,Grains,294,25.2,60.6,23.3,9.2,19.2,841,99,Snack,627
329,Paneer,Dairy,311,31.7,74.5,36.3,3.1,25.2,334,122,Dinner,433
993,Grapes,Fruits,337,37.1,52.7,8.5,0.6,34.4,128,151,Lunch,174
369,Milkshake,Beverages,211,32.1,19.7,24.6,0.3,10.1,285,184,Dinner,377
158,Orange Juice,Beverages,340,17.9,91.8,17.8,4.9,42.4,384,27,Breakfast,800
466,Broccoli,Vegetables,429,46.3,32.4,23.8,3.4,19.6,769,296,Lunch,747
408,Water,Beverages,101,41.6,78.3,12.7,6.3,0.1,101,6,Snack,934
193,Chicken Breast,Meat,218,35.6,88.4,36.4,3.1,47,939,108,Lunch,469
613,Paneer,Dairy,505,5.5,59.5,23.2,1.1,25.2,340,178,Snack,236
92,Salmon,Meat,313,22.5,63.8,38.2,9.5,48,259,89,Dinner,887
746,Spinach,Vegetables,400,37.9,62.4,48.3,9.8,9.9,974,284,Snack,558
4,Nuts,Snacks,388,30.1,49,23.7,3.4,4.9,203,182,Snack,425
94,Coffee,Beverages,55,32.7,85.4,16.2,6,6.1,276,293,Snack,702
340,Tomato,Vegetables,376,41.2,36.3,5.1,1.2,24,614,73,Lunch,727
742,Milkshake,Beverages,255,35.2,55.7,9.7,0.6,49.9,965,223,Lunch,902
23,Pasta,Grains,95,49.4,49.3,3,9.4,42.1,402,75,Lunch,855
129,Chicken Breast,Meat,522,28.4,11.1,1.2,9.5,42.6,237,195,Snack,750
7,Nuts,Snacks,95,22.2,81.8,8,2.2,25.4,660,269,Breakfast,275
219,Pasta,Grains,471,20.5,18.3,7.1,3.1,18.3,472,94,Lunch,750
468,Carrot,Vegetables,410,28,83.3,46.6,2.6,43.7,603,171,Lunch,988
109,Beef Steak,Meat,311,49.2,26.4,16.9,1.1,43.7,963,237,Dinner,755
576,Pork Chop,Meat,405,37.9,64.8,4.2,7.8,1,115,37,Snack,714
417,Cheese,Dairy,571,32.9,50.2,43.9,1.6,6.8,430,241,Lunch,570
82,Spinach,Vegetables,144,36.8,58.4,22,4.5,25.1,789,271,Lunch,107
971,Spinach,Vegetables,474,35.7,8.1,39.2,9.4,8.1,366,23,Dinner,663
426,Water,Beverages,214,31.3,94,16.9,4.1,11.1,518,198,Breakfast,254
630,Strawberry,Fruits,173,48.9,54,34.7,1,8.6,693,240,Lunch,870
977,Oats,Grains,486,12.4,23.9,6.4,8.9,14.5,16,295,Dinner,710
499,Banana,Fruits,510,16.2,67,31.5,7.7,36.9,698,44,Dinner,668
393,Milkshake,Beverages,509,39.9,29.3,23.3,7.1,0.9,246,142,Breakfast,645
883,Eggs,Meat,278,43.9,36.9,14.4,2.4,2.4,296,140,Snack,927
218,Pasta,Grains,255,21.3,85.7,19.1,2.6,8,750,164,Breakfast,309
780,Milk,Dairy,56,48.7,46.3,42.2,9.7,32.9,180,137,Dinner,323
925,Salmon,Meat,95,41.5,30.9,26.8,0.5,39.8,152,111,Dinner,976
668,Orange,Fruits,511,49.2,38.7,1.3,2.9,48.7,54,134,Lunch,101
692,Potato,Vegetables,182,5,67,8.1,4.9,13.4,718,113,Snack,916
499,Quinoa,Grains,167,31.1,8.3,21.6,8.1,13.1,467,299,Dinner,269
200,Beef Steak,Meat,542,23,28.2,19.3,5.9,27.1,200,65,Snack,361
227,Milkshake,Beverages,519,22.5,7.4,36.2,2.3,33.1,904,145,Dinner,324
793,Orange Juice,Beverages,234,49.9,68.5,30.2,9.2,11.2,79,111,Snack,558
451,Chips,Snacks,60,23.7,89.1,38.2,1.4,13.8,168,166,Dinner,877
118,Coffee,Beverages,343,40.5,68.5,20.5,5.2,34.1,900,47,Lunch,341
767,Quinoa,Grains,418,36.3,54.8,26.9,2,26.1,919,18,Breakfast,400
405,Cookies,Snacks,526,35.9,55,26.3,0.5,2.6,411,26,Lunch,573
891,Water,Beverages,595,44.2,68.4,23.6,0.4,3.7,691,266,Breakfast,208
657,Spinach,Vegetables,370,37.3,93.9,22.7,6.1,18.5,811,93,Snack,461
510,Chocolate,Snacks,415,20.8,7.2,47,5.7,40.6,995,58,Snack,488
844,Coffee,Beverages,281,31.5,55.5,45.1,7.5,30.8,361,109,Lunch,352
473,Carrot,Vegetables,514,49.1,59.1,45.6,8.7,14.3,943,284,Dinner,441
979,Green Tea,Beverages,495,7,25.9,47.1,2.9,30,743,136,Snack,839
54,Spinach,Vegetables,389,8.1,50.8,30.9,1.1,25,82,254,Breakfast,209
536,Paneer,Dairy,315,26.6,22.3,29.1,4.9,12.5,324,185,Breakfast,429
575,Grapes,Fruits,61,30.2,7.5,49.3,9.4,31.7,886,188,Breakfast,172
704,Apple,Fruits,299,8.7,67.6,10,6.4,10.1,119,160,Lunch,324
872,Broccoli,Vegetables,363,18.9,45.3,19.8,0.6,25.1,819,177,Dinner,218
15,Banana,Fruits,536,26.5,5.6,24.3,3.2,21.1,932,85,Breakfast,465
239,Pork Chop,Meat,254,34.5,81.6,40.2,9.5,0.4,529,149,Lunch,252
247,Beef Steak,Meat,539,8,8.6,28.9,7.4,48.1,305,96,Breakfast,293
507,Yogurt,Dairy,249,3.6,62.5,14,5.1,16.7,761,4,Breakfast,500
862,Beef Steak,Meat,417,30.5,58.9,31.3,1.1,13.1,948,115,Lunch,490
476,Orange,Fruits,58,49.1,84,4.4,2.8,14.9,494,163,Lunch,784
339,Potato,Vegetables,210,12,85.2,7.6,0.1,13,435,87,Snack,925
112,Cheese,Dairy,551,49.8,62.2,37.2,0.9,5.1,1,268,Lunch,686
345,Strawberry,Fruits,415,30.8,53,29.7,0.4,18.6,917,58,Lunch,461
889,Chocolate,Snacks,374,7.1,41.8,30.8,1.5,33.1,189,33,Lunch,586
18,Grapes,Fruits,203,42.8,12.7,40.2,5.4,34.2,438,109,Breakfast,738
320,Cookies,Snacks,312,46.5,75.7,19.8,3.2,7.3,646,252,Dinner,320
294,Pork Chop,Meat,437,36.6,73.9,8.7,6.6,33.7,360,144,Lunch,255
444,Chicken Breast,Meat,124,37.5,40.4,7.2,5.8,17.7,401,180,Breakfast,124
890,Butter,Dairy,73,36.8,57,45.2,6.8,8,256,215,Breakfast,375
145,Rice,Grains,303,29.4,35.9,40.3,5.3,3.9,395,173,Lunch,947
61,Oats,Grains,341,7.2,94.1,36.9,6.2,44.9,778,234,Dinner,682
763,Spinach,Vegetables,225,20.9,25.5,28.1,0.1,16,189,222,Snack,285
249,Orange,Fruits,258,34.5,39.2,33.8,3.8,36.4,696,62,Breakfast,348
75,Rice,Grains,194,29.8,99.9,1.3,3.2,26.6,283,54,Breakfast,160
131,Salmon,Meat,141,13.9,57.6,12.3,0,13.6,314,40,Snack,808
849,Chocolate,Snacks,495,44.9,18.2,22,3.2,19.1,715,63,Breakfast,369
832,Chocolate,Snacks,465,4.7,87.2,26.5,2.3,18,326,76,Lunch,301
208,Popcorn,Snacks,242,10.9,89.5,13.3,1.3,25.4,499,292,Dinner,462
950,Beef Steak,Meat,104,40.8,93.9,39.8,3.2,14.1,840,9,Breakfast,735
801,Strawberry,Fruits,509,6.3,65.3,11.2,2.3,32.4,701,23,Breakfast,808
220,Nuts,Snacks,425,29.4,10.3,4,5.5,14.8,583,186,Snack,685
238,Coffee,Beverages,559,5.3,16.2,20.2,4,44.9,735,255,Dinner,599
207,Chicken Breast,Meat,368,1,21.4,38.3,2.1,29.7,560,190,Breakfast,814
881,Banana,Fruits,256,22.5,32.7,28.4,7.8,24.6,823,152,Breakfast,871
899,Eggs,Meat,489,17.3,19.5,26,8.4,8.4,475,192,Lunch,547
426,Milk,Dairy,550,4,18.4,7.2,1.1,25.4,824,276,Breakfast,825
903,Paneer,Dairy,272,6.1,39.9,11.2,5.6,35.7,846,232,Snack,185
105,Butter,Dairy,93,7.7,39.1,11.6,5.8,12.2,725,13,Dinner,152
408,Eggs,Meat,393,14.1,71.2,25.8,4.2,28.6,947,289,Dinner,744
473,Milk,Dairy,437,49.7,14.4,36.3,4.8,1.9,674,236,Snack,485
902,Eggs,Meat,314,23.4,79.3,14,2.4,16,434,131,Lunch,536
76,Bread,Grains,535,48.7,81.7,38.8,8.2,8.7,355,42,Snack,136
535,Oats,Grains,427,15.4,99.6,5.8,1.8,28.7,172,294,Breakfast,853
471,Tomato,Vegetables,585,38.9,88,18.4,6.4,35.4,365,123,Breakfast,658
